Data,BRL/USD,S&P500,XAU/USD,Crude,CPI,IBOV,IPCA
11/26/2003,2.945,1058.5,396.62,28.47,184.5,19810,237.46
11/27/2003,2.941,1058.5,395.2,28.7,184.5,19695,237.46
11/28/2003,2.945,1058.2,397.88,28.45,184.5,19962,237.46
12/01/2003,2.921,1070.1,403.38,28.25,184.3,20184,237.98
12/02/2003,2.93,1066.6,403.25,28.94,184.3,20523,237.98
12/03/2003,2.927,1064.7,404.65,29.14,184.3,20462,237.98
12/04/2003,2.948,1069.7,402.88,29.23,184.3,20540,237.98
12/05/2003,2.933,1061.5,406.35,28.74,184.3,20418,237.98
12/08/2003,2.941,1069.3,407.12,29.98,184.3,20882,237.98
12/09/2003,2.937,1060.2,408.38,29.63,184.3,20889,237.98
12/10/2003,2.945,1059,405.52,29.66,184.3,21258,237.98
12/11/2003,2.939,1071.2,405.12,29.57,184.3,20971,237.98
12/12/2003,2.931,1074.1,409.15,30.37,184.3,21296,237.98
12/15/2003,2.921,1068,409.38,30.32,184.3,20974,237.98
12/16/2003,2.94,1075.1,407.38,30.38,184.3,20710,237.98
12/17/2003,2.929,1076.5,412.62,30.59,184.3,20763,237.98
12/18/2003,2.931,1089.2,410.75,30.8,184.3,21199,237.98
12/19/2003,2.922,1088.7,409.35,30.05,184.3,21489,237.98
12/22/2003,2.916,1092.9,410.12,28.99,184.3,21386,237.98
12/23/2003,2.9085,1096,410.88,29.04,184.3,21631,237.98
12/24/2003,2.9085,1094,412,29.06,184.3,21631,237.98
12/25/2003,2.903,1094,412,29.06,184.3,21631,237.98
12/26/2003,2.9,1095.9,412.4,29.06,184.3,21688,237.98
12/29/2003,2.872,1109.5,414.77,29.31,184.3,21815,237.98
12/30/2003,2.893,1109.6,416.38,29.74,184.3,22051,237.98
12/31/2003,2.89,1111.9,415.05,30.17,184.3,22051,237.98
01/02/2004,2.877,1108.5,415.12,29.32,185.2,22233,238.74
01/05/2004,2.846,1122.2,423.62,30.89,185.2,22445,238.74
01/06/2004,2.863,1123.7,422.38,30.82,185.2,23532,238.74
01/07/2004,2.859,1126.3,420.38,30.76,185.2,23576,238.74
01/08/2004,2.846,1131.9,423.88,31.08,185.2,23334,238.74
01/09/2004,2.832,1121.9,426.6,31.37,185.2,23722,238.74
01/12/2004,2.78,1127.2,424.88,31.76,185.2,23896,238.74
01/13/2004,2.814,1121.2,424.12,31.37,185.2,24237,238.74
01/14/2004,2.8139,1130.5,419.38,31.03,185.2,23947,238.74
01/15/2004,2.814,1132,408.62,31.56,185.2,23400,238.74
01/16/2004,2.828,1139.8,406.57,30.47,185.2,22964,238.74
01/19/2004,2.837,1139.8,407.25,30.57,185.2,23162,238.74
01/20/2004,2.836,1138.8,412.88,31.23,185.2,23382,238.74
01/21/2004,2.839,1147.6,410.7,30.86,185.2,23680,238.74
01/22/2004,2.836,1143.9,409.62,31.11,185.2,23299,238.74
01/23/2004,2.841,1141.5,408.18,30.96,185.2,22969,238.74
01/26/2004,2.851,1155.4,403.88,30.45,185.2,23471,238.74
01/27/2004,2.865,1144,410.38,30.23,185.2,24355,238.74
01/28/2004,2.905,1128.5,410.38,29.77,185.2,24226,238.74
01/29/2004,2.9295,1134.1,399.88,29.13,185.2,23849,238.74
01/30/2004,2.934,1131.1,402.57,29.18,185.2,22384,238.74
02/02/2004,2.941,1135.3,398.38,30.23,186.2,21842,239.35
02/03/2004,2.916,1136,399.62,29.5,186.2,21794,239.35
02/04/2004,2.918,1126.5,400.88,28.88,186.2,22289,239.35
02/05/2004,2.93,1128.6,397.3,29.27,186.2,21685,239.35
02/06/2004,2.93,1142.8,403.3,28.83,186.2,21092,239.35
02/09/2004,2.924,1139.8,406.88,29.11,186.2,21970,239.35
02/10/2004,2.919,1145.5,406.5,30.04,186.2,21936,239.35
02/11/2004,2.905,1157.8,411.62,29.87,186.2,22173,239.35
02/12/2004,2.894,1152.1,412.5,30.07,186.2,23197,239.35
02/13/2004,2.904,1145.8,410.2,30.57,186.2,23067,239.35
02/16/2004,2.906,1145.8,411.8,30.32,186.2,22505,239.35
02/17/2004,2.916,1157,415.62,30.69,186.2,22195,239.35
02/18/2004,2.949,1151.8,410.62,30.99,186.2,22430,239.35
02/19/2004,2.956,1147.1,409.88,30.82,186.2,21998,239.35
02/20/2004,2.959,1144.1,397.62,30.69,186.2,20949,239.35
02/23/2004,2.9595,1141,398.9,30.81,186.2,20949,239.35
02/24/2004,2.9585,1139.1,404.12,30.81,186.2,20949,239.35
02/25/2004,2.939,1143.7,395.8,31.57,186.2,21341,239.35
02/26/2004,2.931,1144.9,395.38,31.57,186.2,21608,239.35
02/27/2004,2.905,1144.9,396.45,32.23,186.2,21455,239.35
03/01/2004,2.893,1156,399.88,33.34,187.4,21761,239.82
03/02/2004,2.89,1149.1,393.3,33.15,187.4,22496,239.82
03/03/2004,2.886,1151,393.38,32.23,187.4,22442,239.82
03/04/2004,2.888,1154.9,393.12,32.89,187.4,22542,239.82
03/05/2004,2.867,1156.9,401.4,33.35,187.4,22397,239.82
03/08/2004,2.872,1147.2,401.62,32.77,187.4,22874,239.82
03/09/2004,2.88,1140.6,402.62,32.23,187.4,22993,239.82
03/10/2004,2.899,1123.9,400.3,31.99,187.4,22674,239.82
03/11/2004,2.908,1106.8,402.38,32.83,187.4,21673,239.82
03/12/2004,2.899,1120.6,395.25,32.24,187.4,20770,239.82
03/15/2004,2.903,1104.5,399.38,33.8,187.4,21776,239.82
03/16/2004,2.897,1110.7,402.62,33.45,187.4,21234,239.82
03/17/2004,2.91,1123.8,407.38,33.53,187.4,21620,239.82
03/18/2004,2.906,1122.3,411.38,33.13,187.4,21901,239.82
03/19/2004,2.9,1109.8,412.12,33.26,187.4,22370,239.82
03/22/2004,2.912,1095.4,417.38,32.8,187.4,22248,239.82
03/23/2004,2.912,1094,419.88,33.31,187.4,21663,239.82
03/24/2004,2.928,1091.3,415.88,33.01,187.4,21202,239.82
03/25/2004,2.934,1109.2,416.38,31.83,187.4,20985,239.82
03/26/2004,2.936,1108.1,422.5,31.99,187.4,21001,239.82
03/29/2004,2.937,1122.5,418.12,31.74,187.4,21544,239.82
03/30/2004,2.907,1127,421.55,32.45,187.4,21531,239.82
03/31/2004,2.895,1126.2,426.62,31.51,187.4,22042,239.82
04/01/2004,2.889,1132.2,426.38,31.55,188,22142,240.19
04/02/2004,2.893,1141.8,419.8,30.21,188,22650,240.19
04/05/2004,2.874,1150.6,415.62,30.69,188,22949,240.19
04/06/2004,2.874,1148.2,419.88,31.35,188,23146,240.19
04/07/2004,2.869,1140.5,423.38,32.45,188,23061,240.19
04/08/2004,2.884,1139.3,419.5,33.34,188,22451,240.19
04/09/2004,2.882,1139.3,421.25,33.34,188,22451,240.19
04/12/2004,2.88,1145.2,419.2,33.34,188,22725,240.19
04/13/2004,2.891,1129.4,406.88,33.19,188,22777,240.19
04/14/2004,2.886,1128.2,400.88,33.45,188,22618,240.19
04/15/2004,2.916,1128.8,399.12,33.12,188,22312,240.19
04/16/2004,2.907,1134.6,400.5,33.64,188,21727,240.19
04/19/2004,2.904,1135.8,400.3,33.46,188,21773,240.19
04/20/2004,2.928,1118.2,395.12,33.11,188,21627,240.19
04/21/2004,2.921,1124.1,390.38,32.46,188,21627,240.19
04/22/2004,2.926,1139.9,394.25,33.39,188,21078,240.19
04/23/2004,2.909,1140.6,395.1,33.09,188,21142,240.19
04/26/2004,2.909,1135.5,396.6,33.58,188,21588,240.19
04/27/2004,2.916,1138.1,398.75,34.28,188,21324,240.19
04/28/2004,2.948,1122.4,385.38,34.31,188,21317,240.19
04/29/2004,2.965,1113.9,387.88,34.38,188,20481,240.19
04/30/2004,2.93,1107.3,387.6,34.48,188,19871,240.19
05/03/2004,2.976,1117.5,387.35,34.48,189.1,19622,240.7
05/04/2004,2.967,1119.5,392.5,35.93,189.1,19709,240.7
05/05/2004,2.953,1121.5,393.7,36.72,189.1,20013,240.7
05/06/2004,2.996,1114,387.77,36.53,189.1,20019,240.7
05/07/2004,3.061,1098.7,379.1,37,189.1,19184,240.7
05/10/2004,3.14,1087.1,378.5,35.97,189.1,18616,240.7
05/11/2004,3.074,1095.5,377.98,37.36,189.1,17607,240.7
05/12/2004,3.141,1097.3,378.38,37.95,189.1,18543,240.7
05/13/2004,3.13,1096.4,374.9,38.49,189.1,18326,240.7
05/14/2004,3.09,1095.7,377.07,38.76,189.1,18421,240.7
05/17/2004,3.121,1084.1,379.38,37.91,189.1,18609,240.7
05/18/2004,3.129,1091.5,377.15,36.95,189.1,18125,240.7
05/19/2004,3.132,1088.7,382,37.9,189.1,18602,240.7
05/20/2004,3.21,1089.2,380,37.26,189.1,18688,240.7
05/21/2004,3.192,1093.6,384.88,36.51,189.1,18239,240.7
05/24/2004,3.178,1095.4,386.25,38.17,189.1,18288,240.7
05/25/2004,3.137,1113,388,37.44,189.1,18675,240.7
05/26/2004,3.161,1114.9,388.5,37.08,189.1,18860,240.7
05/27/2004,3.12,1121.3,395.75,36.25,189.1,19069,240.7
05/28/2004,3.09,1120.7,394.18,36.58,189.1,19734,240.7
05/31/2004,3.188,1120.7,395.5,36.58,189.1,19672,240.7
06/01/2004,3.144,1121.2,394.62,39.08,189.7,19545,241.41
06/02/2004,3.133,1125,390.88,36.86,189.7,19553,241.41
06/03/2004,3.153,1116.6,388.38,36.4,189.7,19723,241.41
06/04/2004,3.129,1122.5,391.05,35.67,189.7,19404,241.41
06/07/2004,3.11,1140.4,393.88,35.96,189.7,19826,241.41
06/08/2004,3.109,1142.2,391.38,35.05,189.7,20447,241.41
06/09/2004,3.125,1131.3,384.12,35.29,189.7,20269,241.41
06/10/2004,3.1248,1136.5,386.07,35.74,189.7,20269,241.41
06/11/2004,3.139,1136.5,385.05,35.44,189.7,19865,241.41
06/14/2004,3.168,1125.3,383.38,35.49,189.7,19833,241.41
06/15/2004,3.122,1132,389.15,35.29,189.7,19496,241.41
06/16/2004,3.137,1133.6,384.75,35.2,189.7,20050,241.41
06/17/2004,3.126,1132,387.82,36.21,189.7,20460,241.41
06/18/2004,3.14,1135,395.27,36.21,189.7,20330,241.41
06/21/2004,3.132,1130.3,394.38,35.13,189.7,20336,241.41
06/22/2004,3.131,1134.4,395.38,35.61,189.7,20293,241.41
06/23/2004,3.119,1144.1,394.88,35.03,189.7,20199,241.41
06/24/2004,3.092,1140.7,402.12,35.3,189.7,20837,241.41
06/25/2004,3.109,1134.4,402.68,34.97,189.7,20708,241.41
06/28/2004,3.127,1133.3,400.88,33.7,189.7,20750,241.41
06/29/2004,3.108,1136.2,392.27,33.11,189.7,20352,241.41
06/30/2004,3.085,1140.8,394.38,34.5,189.7,20809,241.41
07/01/2004,3.074,1128.9,396.05,36.07,189.4,21152,242.32
07/02/2004,3.037,1125.4,397.93,35.92,189.4,21349,242.32
07/05/2004,3.021,1125.4,397.7,36.3,189.4,21565,242.32
07/06/2004,3.05,1116.2,392.12,37.18,189.4,21669,242.32
07/07/2004,3.034,1118.3,401.77,36.61,189.4,21190,242.32
07/08/2004,3.0575,1109.1,407.12,37.77,189.4,21167,242.32
07/09/2004,3.0425,1112.8,407.57,37.05,189.4,21167,242.32
07/12/2004,3.0345,1114.3,407.15,36.63,189.4,20885,242.32
07/13/2004,3.039,1115.1,402.38,36.69,189.4,21533,242.32
07/14/2004,3.025,1111.5,405.12,38.54,189.4,21676,242.32
07/15/2004,3.018,1106.7,404.3,38.11,189.4,21679,242.32
07/16/2004,3,1101.4,406.45,38,189.4,22064,242.32
07/19/2004,2.993,1100.9,405.95,37.9,189.4,22445,242.32
07/20/2004,3.004,1108.7,400.12,37.01,189.4,22115,242.32
07/21/2004,3.028,1093.9,398,37.16,189.4,22362,242.32
07/22/2004,3.039,1096.8,395.07,38.01,189.4,21821,242.32
07/23/2004,3.056,1086.2,389.95,38.27,189.4,21729,242.32
07/26/2004,3.074,1084.1,390.62,38.11,189.4,21635,242.32
07/27/2004,3.063,1094.8,388.12,38.54,189.4,21325,242.32
07/28/2004,3.0595,1095.4,389.15,39.53,189.4,21740,242.32
07/29/2004,3.0395,1100.4,388.38,39.25,189.4,22169,242.32
07/30/2004,3.035,1101.7,391.25,40.03,189.4,22224,242.32
08/02/2004,3.045,1106.6,392.05,39.97,189.5,22342,243.01
08/03/2004,3.05,1099.7,393.88,40.64,189.5,22453,243.01
08/04/2004,3.0538,1098.6,392.38,39.7,189.5,22370,243.01
08/05/2004,3.0712,1080.7,392.85,41.12,189.5,22174,243.01
08/06/2004,3.032,1064,399.75,40.63,189.5,21341,243.01
08/09/2004,3.04,1065.2,400.38,41.56,189.5,21653,243.01
08/10/2004,3.0328,1079,398.18,41.28,189.5,21261,243.01
08/11/2004,3.033,1075.8,396.05,41.57,189.5,21736,243.01
08/12/2004,3.035,1063.2,394.8,42.29,189.5,21574,243.01
08/13/2004,3.02,1064.8,398.9,43.88,189.5,21570,243.01
08/16/2004,3.006,1079.3,402.75,43.67,189.5,21404,243.01
08/17/2004,2.997,1081.7,404.45,42.99,189.5,21767,243.01
08/18/2004,2.9775,1095.2,404.45,43.03,189.5,22059,243.01
08/19/2004,2.9865,1091.2,406.88,44.33,189.5,22779,243.01
08/20/2004,2.965,1098.3,413.32,43.54,189.5,22935,243.01
08/23/2004,2.9666,1095.7,408.62,43.03,189.5,23205,243.01
08/24/2004,2.954,1096.2,403.18,42.32,189.5,22863,243.01
08/25/2004,2.95,1105,406.82,40.68,189.5,22870,243.01
08/26/2004,2.9545,1105.1,406.88,40.33,189.5,23047,243.01
08/27/2004,2.95,1107.8,403.23,40.64,189.5,22583,243.01
08/30/2004,2.941,1099.2,406.88,40.64,189.5,22600,243.01
08/31/2004,2.926,1104.2,409.82,39.61,189.5,22886,243.01
09/01/2004,2.93,1105.9,408.6,41.47,189.9,22803,243.34
09/02/2004,2.938,1118.3,406.05,41.57,189.9,22516,243.34
09/03/2004,2.925,1113.6,400.52,41.23,189.9,22688,243.34
09/06/2004,2.908,1113.6,401.88,40.62,189.9,22416,243.34
09/07/2004,2.9,1121.3,397.88,40.76,189.9,22416,243.34
09/08/2004,2.899,1116.3,399.55,40.39,189.9,22508,243.34
09/09/2004,2.8995,1118.4,399.12,42.22,189.9,22536,243.34
09/10/2004,2.902,1123.9,401.93,40.2,189.9,22276,243.34
09/13/2004,2.907,1125.8,403.82,41.06,189.9,21970,243.34
09/14/2004,2.905,1128.3,405.62,41.73,189.9,21810,243.34
09/15/2004,2.902,1120.4,404.62,41.85,189.9,22310,243.34
09/16/2004,2.884,1123.5,404.62,40.75,189.9,22346,243.34
09/17/2004,2.867,1128.5,405.88,42.45,189.9,22876,243.34
09/20/2004,2.873,1122.2,405.35,42.91,189.9,23079,243.34
09/21/2004,2.864,1129.3,409.12,43.39,189.9,23078,243.34
09/22/2004,2.882,1113.6,407.38,44.93,189.9,23106,243.34
09/23/2004,2.879,1108.4,410.12,45.13,189.9,22749,243.34
09/24/2004,2.869,1110.1,407.93,45.33,189.9,22944,243.34
09/27/2004,2.871,1103.5,408.62,45.93,189.9,22981,243.34
09/28/2004,2.863,1110.1,412.25,46.45,189.9,22834,243.34
09/29/2004,2.852,1114.8,413.02,46.08,189.9,23230,243.34
09/30/2004,2.858,1114.6,418.25,46.38,189.9,23210,243.34
10/01/2004,2.836,1131.5,419.23,46.62,190.9,23246,243.78
10/04/2004,2.824,1135.2,413.95,46.19,190.9,23784,243.78
10/05/2004,2.8235,1134.5,418.38,47.13,190.9,24150,243.78
10/06/2004,2.839,1142,417.88,47.99,190.9,24205,243.78
10/07/2004,2.848,1130.7,418.18,48.9,190.9,24014,243.78
10/08/2004,2.83,1122.1,422.82,49.71,190.9,24120,243.78
10/11/2004,2.818,1124.4,421.82,50.66,190.9,23928,243.78
10/12/2004,2.822,1121.8,415.12,49.6,190.9,23928,243.78
10/13/2004,2.841,1113.7,416.38,50.05,190.9,23953,243.78
10/14/2004,2.873,1103.3,418.15,50.84,190.9,23287,243.78
10/15/2004,2.855,1108.2,418.82,49.93,190.9,22961,243.78
10/18/2004,2.857,1114,416.62,48.91,190.9,23368,243.78
10/19/2004,2.877,1103.2,419.88,48.77,190.9,23411,243.78
10/20/2004,2.871,1103.7,424.12,50.52,190.9,22893,243.78
10/21/2004,2.857,1106.5,423.82,50.72,190.9,22873,243.78
10/22/2004,2.87,1095.7,424.32,51.22,190.9,23061,243.78
10/25/2004,2.883,1094.8,428.62,50.78,190.9,22735,243.78
10/26/2004,2.862,1111.1,427.12,51.56,190.9,22603,243.78
10/27/2004,2.856,1125.4,424.12,49.45,190.9,22861,243.78
10/28/2004,2.861,1127.4,424.15,48.37,190.9,23171,243.78
10/29/2004,2.8593,1130.2,428.52,48.98,190.9,22945,243.78
11/01/2004,2.853,1130.5,427,47.06,191,23050,244.47
11/02/2004,2.8525,1130.5,421.88,46.55,191,23050,244.47
11/03/2004,2.828,1143.2,427.52,47.56,191,23275,244.47
11/04/2004,2.8175,1161.7,429.62,46.01,191,23660,244.47
11/05/2004,2.819,1166.2,433.62,46.42,191,23864,244.47
11/08/2004,2.836,1164.9,431.88,45.92,191,23542,244.47
11/09/2004,2.8275,1164.1,435.32,43.71,191,23213,244.47
11/10/2004,2.826,1162.9,433.88,44.75,191,23223,244.47
11/11/2004,2.818,1173.5,434.88,43.02,191,23457,244.47
11/12/2004,2.7875,1184.2,437.95,42.31,191,23524,244.47
11/15/2004,2.79,1183.8,436.82,40.34,191,23524,244.47
11/16/2004,2.785,1175.4,439.62,42.29,191,24035,244.47
11/17/2004,2.7585,1181.9,444.62,42.76,191,23772,244.47
11/18/2004,2.777,1183.5,443.12,42.72,191,24167,244.47
11/19/2004,2.7845,1170.3,447.02,44.89,191,24147,244.47
11/22/2004,2.754,1177.2,448.62,44.38,191,24034,244.47
11/23/2004,2.7425,1176.9,447,44.45,191,24446,244.47
11/24/2004,2.7535,1181.8,449.12,44.82,191,24339,244.47
11/25/2004,2.743,1181.8,451.7,44.66,191,24372,244.47
11/26/2004,2.736,1182.7,452.62,44.57,191,24867,244.47
11/29/2004,2.747,1178.6,453.68,45.75,191,25000,244.47
11/30/2004,2.719,1173.8,450.88,45.51,191,24855,244.47
12/01/2004,2.7092,1191.4,453.68,42.31,190.3,25129,245.33
12/02/2004,2.73,1190.3,449.35,40.15,190.3,25235,245.33
12/03/2004,2.7085,1191.2,455.82,39.36,190.3,25218,245.33
12/06/2004,2.718,1190.2,452.45,39.65,190.3,25474,245.33
12/07/2004,2.746,1177.1,450.9,38.27,190.3,25632,245.33
12/08/2004,2.7555,1182.8,440.2,38.69,190.3,24988,245.33
12/09/2004,2.7789,1189.2,437.8,39.67,190.3,24970,245.33
12/10/2004,2.7725,1188,434.5,37.38,190.3,24530,245.33
12/13/2004,2.756,1198.7,439.1,37.84,190.3,24933,245.33
12/14/2004,2.7645,1203.4,435.52,39.25,190.3,25226,245.33
12/15/2004,2.7245,1205.7,440.12,42.22,190.3,25568,245.33
12/16/2004,2.741,1203.2,437.12,41.45,190.3,25561,245.33
12/17/2004,2.711,1194.2,441.18,43.39,190.3,25835,245.33
12/20/2004,2.675,1194.7,443.02,42.45,190.3,25661,245.33
12/21/2004,2.698,1205.5,441.88,42.37,190.3,25537,245.33
12/22/2004,2.7045,1209.6,439.68,40.64,190.3,25892,245.33
12/23/2004,2.7005,1210.1,441.88,40.71,190.3,25719,245.33
12/24/2004,2.69,1210.1,442.7,40.07,190.3,25719,245.33
12/27/2004,2.6855,1204.9,444.73,40.07,190.3,25862,245.33
12/28/2004,2.6945,1213.5,443.5,40.07,190.3,25937,245.33
12/29/2004,2.667,1213.5,436.38,39.17,190.3,26117,245.33
12/30/2004,2.654,1213.5,437.45,40.37,190.3,26171,245.33
12/31/2004,2.655,1211.9,438.45,40.46,190.3,26171,245.33
01/03/2005,2.6749,1202.1,428.95,40.46,190.7,26193,245.91
01/04/2005,2.718,1188,427.65,41.04,190.7,25722,245.91
01/05/2005,2.7135,1183.7,426.55,40.51,190.7,24859,245.91
01/06/2005,2.7208,1187.9,421.32,42.85,190.7,24695,245.91
01/07/2005,2.711,1186.2,418.95,43.18,190.7,24376,245.91
01/10/2005,2.7023,1190.2,419.12,42.92,190.7,24747,245.91
01/11/2005,2.7203,1183,422.38,43.12,190.7,24295,245.91
01/12/2005,2.704,1187.7,426.12,43.68,190.7,24370,245.91
01/13/2005,2.703,1177.5,425.12,45.21,190.7,24523,245.91
01/14/2005,2.7005,1184.5,423.15,45.15,190.7,24802,245.91
01/17/2005,2.6988,1184.5,422.38,45.03,190.7,24924,245.91
01/18/2005,2.717,1196,423.05,45.39,190.7,24515,245.91
01/19/2005,2.7088,1184.6,422.85,44.71,190.7,24091,245.91
01/20/2005,2.715,1175.4,422.55,44.32,190.7,24271,245.91
01/21/2005,2.6867,1167.9,426.75,45.73,190.7,23618,245.91
01/24/2005,2.6785,1163.8,427.27,46.01,190.7,23819,245.91
01/25/2005,2.6805,1168.4,422.43,46.96,190.7,23819,245.91
01/26/2005,2.6637,1174.1,426.5,46.51,190.7,24207,245.91
01/27/2005,2.669,1174.5,426.2,46.44,190.7,24529,245.91
01/28/2005,2.644,1171.4,426.8,44.95,190.7,24006,245.91
01/31/2005,2.6078,1181.3,422.62,45.92,190.7,23970,245.91
02/01/2005,2.607,1189.4,421.1,44.82,191.8,24392,246.5
02/02/2005,2.602,1193.2,421.98,44.01,191.8,24150,246.5
02/03/2005,2.6008,1189.9,417.1,43.85,191.8,24606,246.5
02/04/2005,2.6025,1203,414.6,43.89,191.8,24874,246.5
02/07/2005,2.6123,1201.7,414.2,43.04,191.8,24874,246.5
02/08/2005,2.631,1202.3,412.8,43.07,191.8,24874,246.5
02/09/2005,2.6015,1192,413.12,43.13,191.8,25733,246.5
02/10/2005,2.6168,1197,417.62,44.48,191.8,26314,246.5
02/11/2005,2.6015,1205.3,420.88,44.8,191.8,26414,246.5
02/14/2005,2.568,1206.1,425.88,45.53,191.8,26660,246.5
02/15/2005,2.5838,1210.1,425.62,45.39,191.8,26532,246.5
02/16/2005,2.585,1210.3,425.38,46.15,191.8,26611,246.5
02/17/2005,2.5633,1200.8,427.45,45.82,191.8,26385,246.5
02/18/2005,2.5755,1201.6,427.43,46.34,191.8,27086,246.5
02/21/2005,2.5835,1201.6,427.35,46.73,191.8,26730,246.5
02/22/2005,2.598,1184.2,434.55,48.62,191.8,26856,246.5
02/23/2005,2.5945,1190.8,434.5,48.51,191.8,26746,246.5
02/24/2005,2.635,1200.2,434.12,49.44,191.8,27198,246.5
02/25/2005,2.6172,1211.4,434.93,49.61,191.8,28429,246.5
02/28/2005,2.5885,1203.6,435.62,50.06,191.8,28423,246.5
03/01/2005,2.6285,1210.4,432.75,50.11,193.3,28135,247.11
03/02/2005,2.6365,1210.1,432.65,51.22,193.3,27730,247.11
